PSU,CASEID,CASENO,STRATIF,VERSION,ACCSEQ,VEHNUM,CLASS1,GADEV1,OBJCONT,CLASS2,GADEV2,NATWGT,PSUWGT
3,52C,52,C,2,1,1,3,F,56,0,0,12.3481,4.85
3,52C,52,C,2,2,1,3,B,56,0,0,12.3481,4.85
4,1E,1,E,2,1,1,1,F,2,4,L,315.3101,22.9
4,2F,2,F,2,1,1,2,R,2,1,F,400.6779,29.1
4,3C,3,C,2,1,1,1,F,2,2,L,37.45168,2.72
4,3C,3,C,2,2,1,1,R,2,2,L,37.45168,2.72
4,4E,4,E,2,1,1,15,R,2,1,F,315.3101,22.9
4,5A,5,A,2,1,1,2,F,2,3,L,14.59514,1.06
4,5A,5,A,2,2,1,2,F,3,15,F,14.59514,1.06
4,6C,6,C,2,1,1,1,F,2,24,R,37.45168,2.72
4,6C,6,C,2,2,1,1,L,2,24,R,37.45168,2.72
4,7D,7,D,2,1,1,3,F,44,0,0,56.59059,4.11
4,7D,7,D,2,2,1,3,F,2,3,F,56.59059,4.11
4,8G,8,G,2,1,1,15,R,2,4,L,963.83,70
4,9E,9,E,2,1,1,1,F,50,0,0,315.3101,22.9
4,9E,9,E,2,2,1,1,F,52,0,0,315.3101,22.9
4,9E,9,E,2,3,1,1,T,31,0,N,315.3101,22.9
4,10B,10,B,2,1,1,24,B,2,4,F,20.51581,1.49
4,11F,11,F,2,1,1,2,F,63,0,0,400.6779,29.1
4,11F,11,F,2,2,1,2,F,63,0,0,400.6779,29.1
4,11F,11,F,2,3,1,2,F,63,0,0,400.6779,29.1
4,11F,11,F,2,4,1,2,L,42,0,0,400.6779,29.1
4,11F,11,F,2,5,1,2,F,57,0,0,400.6779,29.1
4,12H,12,H,2,1,1,2,F,41,0,0,1349.362,98
4,12H,12,H,2,2,1,2,F,57,0,0,1349.362,98
4,12H,12,H,2,3,1,2,R,43,0,0,1349.362,98
4,12H,12,H,2,4,1,2,F,41,0,0,1349.362,98
4,12H,12,H,2,5,1,2,F,41,0,0,1349.362,98
4,12H,12,H,2,6,1,2,F,41,0,0,1349.362,98
4,12H,12,H,2,7,1,2,F,57,0,0,1349.362,98
4,12H,12,H,2,8,1,2,F,43,0,0,1349.362,98
4,12H,12,H,2,9,1,2,F,42,0,0,1349.362,98
4,13C,13,C,2,1,1,3,F,2,4,F,37.45168,2.72
4,14D,14,D,2,1,1,4,L,68,0,0,56.59059,4.11
4,14D,14,D,2,2,1,4,L,52,0,0,56.59059,4.11
4,15E,15,E,2,1,1,1,R,2,2,L,315.3101,22.9
4,15E,15,E,2,2,1,1,F,63,0,0,315.3101,22.9
4,15E,15,E,2,3,1,1,F,52,0,0,315.3101,22.9
4,16C,16,C,2,1,1,18,F,2,1,B,37.45168,2.72
4,16C,16,C,2,2,2,1,F,42,0,0,37.45168,2.72
4,16C,16,C,2,3,2,1,R,42,0,0,37.45168,2.72
4,17G,17,G,2,1,1,1,L,2,14,F,963.83,70
4,18B,18,B,2,1,1,2,F,2,1,F,20.51581,1.49
4,19C,19,C,2,1,1,1,R,2,3,F,37.45168,2.72
4,19C,19,C,2,2,1,1,F,2,3,R,37.45168,2.72
4,19C,19,C,2,3,1,1,L,52,0,0,37.45168,2.72
4,20D,20,D,2,1,1,1,F,2,1,L,56.59059,4.11
4,20D,20,D,2,2,1,1,R,2,1,L,56.59059,4.11
4,21D,21,D,2,1,1,5,L,2,3,F,56.59059,4.11
4,21D,21,D,2,2,1,5,L,56,0,0,56.59059,4.11
4,22E,22,E,2,1,1,9,L,2,1,F,315.3101,22.9
4,23E,23,E,2,1,2,3,B,3,1,F,1261.2404,91.6
4,23E,23,E,2,2,1,18,B,2,3,F,1261.2404,91.6
4,23E,23,E,2,3,3,1,B,4,2,F,1261.2404,91.6
4,23E,23,E,2,4,2,3,B,3,1,F,1261.2404,91.6
4,24B,24,B,2,1,1,2,F,2,2,F,19.2766,1.4
4,25A,25,A,2,1,1,5,F,2,1,R,21.61733,1.57
4,25A,25,A,2,2,2,1,F,3,5,F,21.61733,1.57
4,26E,26,E,2,1,1,2,B,2,15,F,630.6202,45.8
4,26E,26,E,2,2,2,15,T,31,0,N,630.6202,45.8
4,26E,26,E,2,3,2,15,T,56,0,0,630.6202,45.8
4,27C,27,C,2,1,1,2,R,2,1,F,157.79274,11.46
4,28C,28,C,2,1,1,15,F,41,0,0,157.79274,11.46
4,28C,28,C,2,2,1,15,R,41,0,0,157.79274,11.46
4,28C,28,C,2,3,1,15,F,42,0,0,157.79274,11.46
4,29C,29,C,2,1,1,1,F,52,0,0,78.89637,5.73
4,29C,29,C,2,2,1,1,F,63,0,0,78.89637,5.73
4,30B,30,B,2,1,1,3,L,3,15,L,20.51581,1.49
4,30B,30,B,2,2,2,2,F,3,15,F,20.51581,1.49
4,31D,31,D,2,1,1,1,F,2,3,B,56.59059,4.11
4,32E,32,E,2,1,1,3,F,2,1,L,271.2493,19.7
4,32E,32,E,2,2,2,1,F,51,0,0,271.2493,19.7
4,33C,33,C,2,1,1,1,F,2,2,R,37.45168,2.72
4,33C,33,C,2,2,2,2,B,57,0,0,37.45168,2.72
4,34F,34,F,2,1,1,1,L,41,0,0,346.9788,25.2
4,34F,34,F,2,2,1,1,L,41,0,0,346.9788,25.2
4,34F,34,F,2,3,1,1,L,41,0,0,346.9788,25.2
4,34F,34,F,2,4,1,1,L,42,0,0,346.9788,25.2
4,34F,34,F,2,5,1,1,L,41,0,0,346.9788,25.2
4,35D,35,D,2,1,1,2,F,2,3,F,56.59059,4.11
4,36G,36,G,2,1,1,5,F,2,15,L,963.83,70
4,36G,36,G,2,2,2,15,L,57,0,0,963.83,70
4,37H,37,H,2,1,1,2,F,2,3,R,1349.362,98
4,38F,38,F,2,1,1,13,F,2,1,F,346.9788,25.2
4,38F,38,F,2,2,2,1,F,50,0,0,346.9788,25.2
4,38F,38,F,2,3,2,1,R,50,0,0,346.9788,25.2
4,39E,39,E,2,1,1,12,B,2,1,F,271.2493,19.7
4,40D,40,D,2,1,1,15,F,2,4,L,56.59059,4.11
4,40D,40,D,2,2,1,15,R,2,4,L,56.59059,4.11
4,41A,41,A,2,1,1,1,R,2,1,F,14.59514,1.06
4,41A,41,A,2,2,1,1,L,63,0,0,14.59514,1.06
4,42C,42,C,2,1,1,1,L,2,2,F,37.45168,2.72
4,42C,42,C,2,2,2,2,F,63,0,0,37.45168,2.72
4,42C,42,C,2,3,2,2,R,63,0,0,37.45168,2.72
4,42C,42,C,2,4,1,1,F,63,0,0,37.45168,2.72
4,43F,43,F,2,1,2,5,B,3,5,F,346.9788,25.2
4,43F,43,F,2,2,1,3,B,2,5,F,346.9788,25.2
4,44C,44,C,2,1,1,15,R,2,13,F,65.81582,4.78
4,45H,45,H,2,1,1,1,F,2,15,B,2781.338,202
4,46E,46,E,2,1,1,3,R,2,12,F,535.6141,38.9
4,47E,47,E,2,1,1,1,F,2,1,B,535.6141,38.9
4,48F,48,F,2,1,1,3,R,2,1,F,728.3801,52.9
4,49C,49,C,2,1,1,2,F,2,24,F,65.81582,4.78
4,50E,50,E,2,1,1,3,R,2,2,F,535.6141,38.9
4,51B,51,B,2,1,1,3,L,2,2,F,20.51581,1.49
4,51B,51,B,2,2,1,3,L,2,2,R,20.51581,1.49
4,52G,52,G,2,1,1,2,R,2,1,F,1913.891,139
4,53H,53,H,2,1,1,15,F,2,15,F,2781.338,202
4,54B,54,B,2,1,1,12,F,2,3,R,20.51581,1.49
4,54B,54,B,2,2,1,12,L,2,3,R,20.51581,1.49
4,55E,55,E,2,1,1,1,F,2,1,B,535.6141,38.9
4,55E,55,E,2,2,2,1,F,3,2,B,535.6141,38.9
4,55E,55,E,2,3,3,2,F,4,1,B,535.6141,38.9
4,56F,56,F,2,1,1,1,F,2,1,L,728.3801,52.9
4,56F,56,F,2,2,1,1,R,2,1,L,728.3801,52.9
4,58E,58,E,2,1,1,15,F,44,0,0,535.6141,38.9
4,58E,58,E,2,2,1,15,T,31,0,N,535.6141,38.9
4,59D,59,D,2,1,1,1,F,2,5,R,125.57328,9.12
4,59D,59,D,2,2,1,1,L,2,5,R,125.57328,9.12
4,59D,59,D,2,3,2,5,F,50,0,0,125.57328,9.12
4,60G,60,G,2,1,1,1,F,2,2,B,1913.891,139
4,61E,61,E,2,1,1,5,F,50,0,0,535.6141,38.9
4,61E,61,E,2,2,1,5,F,57,0,0,535.6141,38.9
4,61E,61,E,2,3,1,5,F,57,0,0,535.6141,38.9
4,61E,61,E,2,4,1,5,R,41,0,0,535.6141,38.9
4,61E,61,E,2,5,1,5,F,68,0,0,535.6141,38.9
4,61E,61,E,2,6,1,5,T,68,0,0,535.6141,38.9
4,62F,62,F,2,1,1,5,B,2,3,F,728.3801,52.9
4,62F,62,F,2,2,1,5,F,50,0,0,728.3801,52.9
4,62F,62,F,2,3,1,5,F,57,0,0,728.3801,52.9
4,62F,62,F,2,4,1,5,F,41,0,0,728.3801,52.9
4,62F,62,F,2,5,1,5,F,41,0,0,728.3801,52.9
4,62F,62,F,2,6,1,5,F,41,0,0,728.3801,52.9
4,63A,63,A,2,1,1,3,F,2,1,L,14.59514,1.06
4,63A,63,A,2,2,2,1,R,52,0,0,14.59514,1.06
4,64E,64,E,2,1,1,1,F,2,4,R,535.6141,38.9
4,65C,65,C,2,1,1,1,F,2,1,L,65.81582,4.78
4,66B,66,B,2,1,1,1,L,52,0,0,20.51581,1.49
5,1E,1,E,2,1,1,4,F,2,2,R,314.4024,31.2
5,1E,1,E,2,2,2,2,L,62,0,0,314.4024,31.2
5,2G,2,G,2,1,1,2,L,42,0,0,967.392,96
5,3A,3,A,2,1,1,4,F,2,2,F,14.51088,1.44
5,3A,3,A,2,2,1,4,U,2,2,T,14.51088,1.44
5,3A,3,A,2,3,1,4,F,50,0,0,14.51088,1.44
5,3A,3,A,2,4,1,4,F,43,0,0,14.51088,1.44
5,3A,3,A,2,5,1,4,F,58,0,0,14.51088,1.44
5,3A,3,A,2,6,1,4,F,43,0,0,14.51088,1.44
5,3A,3,A,2,7,1,4,F,42,0,0,14.51088,1.44
5,4E,4,E,2,1,1,1,F,2,2,L,314.4024,31.2
5,4E,4,E,2,2,1,1,R,2,2,L,314.4024,31.2
5,5G,5,G,2,1,1,3,F,2,18,B,967.392,96
5,6H,6,H,2,1,1,1,F,2,1,B,1350.318,134
5,7B,7,B,2,1,1,1,R,63,0,0,20.45631,2.03
5,7B,7,B,2,2,1,1,F,51,0,0,20.45631,2.03
5,8B,8,B,2,1,1,4,F,2,15,F,20.45631,2.03
5,8B,8,B,2,2,2,15,L,31,0,N,20.45631,2.03
5,9C,9,C,2,1,1,22,F,2,1,R,37.38567,3.71
5,9C,9,C,2,2,2,1,L,50,0,0,37.38567,3.71
5,10E,10,E,2,1,1,3,F,68,0,0,314.4024,31.2
5,10E,10,E,2,2,1,3,L,68,0,0,314.4024,31.2
5,11F,11,F,2,1,1,3,F,57,0,0,401.0646,39.8
5,11F,11,F,2,2,1,3,F,42,0,0,401.0646,39.8
5,12C,12,C,2,1,1,3,F,60,0,0,37.38567,3.71
5,12C,12,C,2,2,1,3,F,44,0,0,37.38567,3.71
5,12C,12,C,2,3,1,3,L,31,0,N,37.38567,3.71
5,12C,12,C,2,4,1,3,L,52,0,0,37.38567,3.71
5,12C,12,C,2,5,1,3,B,61,0,0,37.38567,3.71
5,13D,13,D,2,1,1,4,F,2,1,F,56.63274,5.62
5,14G,14,G,2,1,1,2,L,2,13,L,967.392,96
5,14G,14,G,2,2,1,2,F,63,0,0,967.392,96
5,15E,15,E,2,1,1,2,F,42,0,0,314.4024,31.2
5,16D,16,D,2,1,1,2,L,2,3,F,56.63274,5.62
5,16D,16,D,2,2,1,2,L,2,3,R,56.63274,5.62
5,17G,17,G,2,1,1,3,F,2,3,B,967.392,96
5,18E,18,E,2,1,1,2,R,2,12,F,314.4024,31.2
5,18E,18,E,2,2,1,2,L,3,3,L,314.4024,31.2
5,19D,19,D,2,1,1,5,F,42,0,0,70.790925,7.025
5,20E,20,E,2,1,1,3,F,2,3,F,393.003,39
5,20E,20,E,2,2,2,3,B,3,15,F,393.003,39
5,21F,21,F,2,1,1,3,F,2,1,L,501.33075,49.75
5,22H,22,H,2,1,1,3,F,50,0,0,1687.8975,167.5
5,22H,22,H,2,2,1,3,F,68,0,0,1687.8975,167.5
5,22H,22,H,2,3,1,3,F,68,0,0,1687.8975,167.5
5,23E,23,E,2,1,1,2,F,63,0,0,314.4024,31.2
5,23E,23,E,2,2,1,2,F,42,0,0,314.4024,31.2
5,24C,24,C,2,1,1,1,F,51,0,0,37.38567,3.71
5,24C,24,C,2,2,1,1,R,57,0,0,37.38567,3.71
5,24C,24,C,2,3,1,1,R,42,0,0,37.38567,3.71
5,25E,25,E,2,1,1,1,F,2,5,F,314.4024,31.2
5,26C,26,C,2,1,1,3,R,44,0,0,37.38567,3.71
5,27C,27,C,2,1,1,3,F,2,12,F,37.38567,3.71
5,27C,27,C,2,2,2,12,F,3,2,L,37.38567,3.71
5,28C,28,C,2,1,1,1,F,51,0,0,37.38567,3.71
5,29F,29,F,2,1,1,1,R,2,3,F,401.0646,39.8
5,29F,29,F,2,2,1,1,L,56,0,0,401.0646,39.8
5,30G,30,G,2,1,1,3,R,42,0,0,967.392,96
5,30G,30,G,2,2,1,3,F,42,0,0,967.392,96
5,31C,31,C,2,1,1,2,F,43,0,0,37.38567,3.71
5,31C,31,C,2,2,1,2,L,52,0,0,37.38567,3.71
5,31C,31,C,2,3,1,2,F,52,0,0,37.38567,3.71
5,31C,31,C,2,4,1,2,F,43,0,0,37.38567,3.71
5,31C,31,C,2,5,1,2,F,59,0,0,37.38567,3.71
5,32E,32,E,2,1,1,13,L,2,3,F,314.4024,31.2
5,32E,32,E,2,2,1,13,F,63,0,0,314.4024,31.2
5,34E,34,E,2,1,1,3,F,2,3,R,314.4024,31.2
5,35F,35,F,2,1,1,15,F,2,5,B,401.0646,39.8
5,36G,36,G,2,1,1,24,L,2,2,F,967.392,96
5,36G,36,G,2,2,2,2,B,3,3,F,967.392,96
5,37C,37,C,2,1,1,1,L,52,0,0,37.38567,3.71
5,38D,38,D,2,1,1,2,F,44,0,0,56.63274,5.62
5,39E,39,E,2,1,1,1,F,2,5,R,314.4024,31.2
5,40F,40,F,2,1,1,3,L,2,3,F,401.0646,39.8
5,40F,40,F,2,2,1,3,B,68,0,0,401.0646,39.8
5,41C,41,C,2,1,1,3,L,2,5,F,37.38567,3.71
5,41C,41,C,2,2,1,3,L,2,5,R,37.38567,3.71
5,42C,42,C,2,1,1,2,F,52,0,0,37.38567,3.71
5,42C,42,C,2,2,1,2,B,58,0,0,37.38567,3.71
5,43E,43,E,2,1,1,12,F,2,1,F,314.4024,31.2
5,44F,44,F,2,1,1,22,R,2,15,F,401.0646,39.8
5,45G,45,G,2,1,1,1,L,2,2,F,967.392,96
5,46H,46,H,2,1,1,3,F,50,0,0,1350.318,134
5,46H,46,H,2,2,1,3,F,43,0,0,1350.318,134
5,46H,46,H,2,3,1,3,F,57,0,0,1350.318,134
5,47D,47,D,2,1,1,13,L,42,0,0,56.63274,5.62
5,47D,47,D,2,2,1,13,L,51,0,0,56.63274,5.62
5,47D,47,D,2,3,1,13,L,41,0,0,56.63274,5.62
5,47D,47,D,2,4,1,13,L,42,0,0,56.63274,5.62
5,47D,47,D,2,5,1,13,L,42,0,0,56.63274,5.62
5,47D,47,D,2,6,1,13,L,42,0,0,56.63274,5.62
5,48E,48,E,2,1,1,3,R,2,1,F,314.4024,31.2
5,48E,48,E,2,2,1,3,R,2,1,L,314.4024,31.2
5,48E,48,E,2,3,1,3,L,51,0,0,314.4024,31.2
5,49C,49,C,2,1,1,1,U,44,0,0,37.38567,3.71
5,49C,49,C,2,2,1,1,F,41,0,0,37.38567,3.71
5,49C,49,C,2,3,1,1,L,44,0,0,37.38567,3.71
5,50E,50,E,2,1,1,4,F,52,0,0,314.4024,31.2
5,50E,50,E,2,2,1,4,R,52,0,0,314.4024,31.2
5,52F,52,F,2,1,1,5,U,60,0,0,401.0646,39.8
5,53E,53,E,2,1,1,5,L,2,3,F,314.4024,31.2
5,54E,54,E,2,1,1,1,F,2,3,B,314.4024,31.2
5,55H,55,H,2,1,1,5,F,50,0,0,1350.318,134
5,55H,55,H,2,2,1,5,F,52,0,0,1350.318,134
5,56G,56,G,2,1,1,15,F,2,3,B,967.392,96
5,56G,56,G,2,2,2,3,R,3,1,L,967.392,96
5,57C,57,C,2,1,1,1,F,2,15,R,37.38567,3.71
5,57C,57,C,2,2,2,15,T,31,0,N,37.38567,3.71
5,57C,57,C,2,3,2,15,R,3,4,F,37.38567,3.71
5,58F,58,F,2,1,1,5,F,58,0,0,401.0646,39.8
5,58F,58,F,2,2,1,5,F,50,0,0,401.0646,39.8
5,58F,58,F,2,3,1,5,F,58,0,0,401.0646,39.8
5,58F,58,F,2,4,1,5,F,57,0,0,401.0646,39.8
5,58F,58,F,2,5,1,5,L,31,0,N,401.0646,39.8
5,59E,59,E,2,1,1,2,R,43,0,0,314.4024,31.2
5,59E,59,E,2,2,1,2,F,50,0,0,314.4024,31.2
5,59E,59,E,2,3,1,2,F,51,0,0,314.4024,31.2
5,60C,60,C,2,1,1,15,F,50,0,0,37.38567,3.71
5,60C,60,C,2,2,1,15,F,52,0,0,37.38567,3.71
5,60C,60,C,2,3,1,15,R,31,0,N,37.38567,3.71
5,61D,61,D,2,1,1,3,F,50,0,0,56.63274,5.62
5,61D,61,D,2,2,1,3,F,42,0,0,56.63274,5.62
5,62E,62,E,2,1,1,1,L,2,1,F,314.4024,31.2
5,63G,63,G,2,1,1,1,F,71,0,0,967.392,96
5,64F,64,F,2,1,1,5,U,44,0,0,401.0646,39.8
5,64F,64,F,2,2,1,5,R,41,0,0,401.0646,39.8
5,64F,64,F,2,3,1,5,R,42,0,0,401.0646,39.8
5,65H,65,H,2,1,1,2,F,2,15,F,1350.318,134
5,66C,66,C,2,1,1,13,F,2,4,F,37.38567,3.71
5,67E,67,E,2,1,1,3,F,2,2,B,314.4024,31.2
5,68G,68,G,2,1,1,4,F,2,1,R,967.392,96
5,69C,69,C,2,1,1,2,F,51,0,0,37.38567,3.71
5,69C,69,C,2,2,1,2,L,31,0,N,37.38567,3.71
5,70C,70,C,2,1,1,2,F,51,0,0,37.38567,3.71
5,70C,70,C,2,2,1,2,F,51,0,0,37.38567,3.71
5,71F,71,F,2,1,1,15,F,42,0,0,401.0646,39.8
5,72C,72,C,2,1,1,1,F,2,3,R,37.38567,3.71
5,73D,73,D,2,1,1,22,F,2,4,L,56.63274,5.62
5,74E,74,E,2,1,1,3,F,2,1,L,314.4024,31.2
5,74E,74,E,2,2,1,3,R,2,1,L,314.4024,31.2
5,74E,74,E,2,3,1,3,F,50,0,0,314.4024,31.2
5,74E,74,E,2,4,1,3,F,50,0,0,314.4024,31.2
5,75F,75,F,2,1,1,1,F,2,1,F,401.0646,39.8
5,76G,76,G,2,1,1,4,F,2,2,F,967.392,96
5,77D,77,D,2,1,1,1,F,2,3,F,56.63274,5.62
5,78E,78,E,2,1,1,1,F,2,12,F,314.4024,31.2
5,79F,79,F,2,1,1,3,F,2,4,F,401.0646,39.8
5,79F,79,F,2,2,2,4,L,55,0,0,401.0646,39.8
5,80H,80,H,2,1,1,1,F,2,2,R,1350.318,134
5,80H,80,H,2,2,2,2,F,3,22,F,1350.318,134
5,81C,81,C,2,1,1,3,F,63,0,0,37.38567,3.71
5,81C,81,C,2,2,1,3,L,43,0,0,37.38567,3.71
5,81C,81,C,2,3,1,3,F,2,24,F,37.38567,3.71
5,81C,81,C,2,4,1,3,L,63,0,0,37.38567,3.71
5,81C,81,C,2,5,1,3,B,43,0,0,37.38567,3.71
5,82E,82,E,2,1,1,15,F,2,15,R,314.4024,31.2
5,83D,83,D,2,1,1,15,F,2,5,R,56.63274,5.62
5,83D,83,D,2,2,2,5,9,51,0,0,56.63274,5.62
5,83D,83,D,2,3,2,5,9,51,0,0,56.63274,5.62
5,84F,84,F,2,1,1,3,R,2,15,F,346.6488,34.4
5,84F,84,F,2,2,1,3,L,3,2,F,346.6488,34.4
5,85C,85,C,2,1,1,1,F,63,0,0,37.38567,3.71
5,85C,85,C,2,2,1,1,F,57,0,0,37.38567,3.71
5,85C,85,C,2,3,1,1,F,57,0,0,37.38567,3.71
5,85C,85,C,2,4,1,1,F,42,0,0,37.38567,3.71
5,86E,86,E,2,1,1,3,F,2,2,R,272.079,27
5,86E,86,E,2,2,2,2,L,3,3,F,272.079,27
5,87B,87,B,2,1,1,5,F,2,4,B,20.45631,2.03
5,87B,87,B,2,2,2,4,F,3,1,B,20.45631,2.03
5,87B,87,B,2,3,3,1,9,6,5,9,20.45631,2.03
5,87B,87,B,2,4,1,5,F,5,2,B,20.45631,2.03
5,87B,87,B,2,5,3,1,F,4,2,B,20.45631,2.03
5,88A,88,A,2,1,1,5,F,2,13,F,14.51088,1.44
5,88A,88,A,2,2,2,13,R,31,0,N,14.51088,1.44
5,90H,90,H,2,1,1,5,F,71,0,0,1350.318,134
5,91D,91,D,2,1,1,14,F,2,1,L,56.63274,5.62
5,91D,91,D,2,2,1,14,R,2,1,L,56.63274,5.62
5,91D,91,D,2,3,1,14,F,50,0,0,56.63274,5.62
5,92F,92,F,2,1,1,3,F,63,0,0,346.6488,34.4
5,92F,92,F,2,2,1,3,L,88,0,0,346.6488,34.4
5,94E,94,E,2,1,1,1,F,2,3,L,272.079,27
5,95E,95,E,2,1,1,15,F,2,2,L,272.079,27
5,96G,96,G,2,1,1,3,F,2,3,R,967.392,96
5,97D,97,D,2,1,1,4,F,42,0,0,56.63274,5.62
5,98E,98,E,2,1,1,22,F,2,4,B,272.079,27
5,98E,98,E,2,2,2,4,F,3,1,B,272.079,27
5,98E,98,E,2,3,3,1,F,4,2,B,272.079,27
5,98E,98,E,2,4,4,2,F,5,15,B,272.079,27
5,99F,99,F,2,1,1,1,F,63,0,0,346.6488,34.4
5,99F,99,F,2,2,1,1,F,63,0,0,346.6488,34.4
5,99F,99,F,2,3,1,1,F,44,0,0,346.6488,34.4
5,100G,100,G,2,1,1,22,9,2,15,F,967.392,96
5,101H,101,H,2,1,1,15,F,2,1,F,1350.318,134
5,102E,102,E,2,1,1,13,F,2,1,R,272.079,27
5,102E,102,E,2,2,1,13,L,2,1,R,272.079,27
5,103D,103,D,2,1,1,1,F,2,4,R,56.63274,5.62
5,103D,103,D,2,2,1,1,L,2,4,R,56.63274,5.62
5,104F,104,F,2,1,1,1,B,43,0,0,346.6488,34.4
5,105E,105,E,2,1,1,12,R,2,15,L,272.079,27
5,105E,105,E,2,2,2,15,F,3,2,L,272.079,27
5,105E,105,E,2,3,2,15,F,54,0,0,272.079,27
5,105E,105,E,2,4,2,15,R,54,0,0,272.079,27
5,106G,106,G,2,1,1,3,F,2,2,R,967.392,96
5,106G,106,G,2,2,2,2,F,63,0,0,967.392,96
5,106G,106,G,2,3,2,2,L,44,0,0,967.392,96
5,107E,107,E,2,1,1,15,F,2,4,L,272.079,27
5,108F,108,F,2,1,1,2,F,2,4,B,346.6488,34.4
5,109B,109,B,2,1,1,4,R,51,0,0,20.45631,2.03
5,109B,109,B,2,2,1,4,T,51,0,0,20.45631,2.03
5,109B,109,B,2,3,1,4,T,31,0,N,20.45631,2.03
5,110C,110,C,2,1,1,13,L,44,0,0,37.38567,3.71
5,110C,110,C,2,2,1,13,F,2,1,F,37.38567,3.71
5,110C,110,C,2,3,2,1,L,3,1,F,37.38567,3.71
5,111E,111,E,2,1,1,3,F,2,2,R,272.079,27
5,112F,112,F,2,1,1,15,F,2,3,B,346.6488,34.4
5,113G,113,G,2,1,1,2,F,42,0,0,967.392,96
5,114H,114,H,2,1,1,5,F,63,0,0,1350.318,134
5,114H,114,H,2,2,1,5,F,50,0,0,1350.318,134
5,115E,115,E,2,1,1,12,F,2,2,B,272.079,27
5,115E,115,E,2,2,2,2,F,3,3,B,272.079,27
5,115E,115,E,2,3,3,3,F,4,3,B,272.079,27
5,116F,116,F,2,1,1,U,F,2,1,B,346.6488,34.4
5,116F,116,F,2,2,2,1,R,56,0,0,346.6488,34.4
5,117G,117,G,2,1,1,3,F,2,1,L,967.392,96
5,118C,118,C,2,1,1,2,F,42,0,0,37.38567,3.71
5,119E,119,E,2,1,1,1,F,44,0,0,272.079,27
5,119E,119,E,2,2,1,1,L,50,0,0,272.079,27
5,119E,119,E,2,3,1,1,T,31,0,N,272.079,27
5,120G,120,G,2,1,1,2,F,71,0,0,967.392,96
5,121C,121,C,2,1,1,2,F,63,0,0,37.38567,3.71
5,121C,121,C,2,2,1,2,9,50,0,0,37.38567,3.71
5,121C,121,C,2,3,1,2,U,61,0,0,37.38567,3.71
5,121C,121,C,2,4,1,2,F,44,0,0,37.38567,3.71
5,121C,121,C,2,5,1,2,L,31,0,N,37.38567,3.71
5,121C,121,C,2,6,1,2,9,42,0,0,37.38567,3.71
5,121C,121,C,2,7,1,2,R,44,0,0,37.38567,3.71
5,121C,121,C,2,8,1,2,B,58,0,0,37.38567,3.71
5,122E,122,E,2,1,1,1,R,2,14,F,272.079,27
5,122E,122,E,2,2,1,1,L,63,0,0,272.079,27
5,122E,122,E,2,3,1,1,L,31,0,N,272.079,27
5,123A,123,A,2,1,1,3,B,2,2,F,14.51088,1.44
5,123A,123,A,2,2,1,3,F,3,1,B,14.51088,1.44
5,124D,124,D,2,1,1,1,F,2,2,R,56.63274,5.62
5,124D,124,D,2,2,2,2,R,3,3,F,56.63274,5.62
5,124D,124,D,2,3,2,2,F,42,0,0,56.63274,5.62
5,125F,125,F,2,1,1,1,F,2,2,L,346.6488,34.4
5,126H,126,H,2,1,1,18,F,2,3,F,1350.318,134
5,127E,127,E,2,1,1,20,L,2,2,F,272.079,27
5,128G,128,G,2,1,2,2,B,3,15,F,967.392,96
5,128G,128,G,2,2,1,1,B,2,2,F,967.392,96
5,128G,128,G,2,3,3,15,B,4,2,F,967.392,96
5,128G,128,G,2,4,4,2,B,5,5,F,967.392,96
5,129D,129,D,2,1,1,3,F,51,0,0,56.63274,5.62
5,130E,130,E,2,1,1,5,F,2,1,B,272.079,27
5,130E,130,E,2,2,2,1,F,3,2,B,272.079,27
5,131F,131,F,2,1,1,13,F,2,5,L,346.6488,34.4
5,132D,132,D,2,1,1,3,F,2,22,F,56.63274,5.62
5,133C,133,C,2,1,1,15,F,50,0,0,37.38567,3.71
5,133C,133,C,2,2,1,15,R,42,0,0,37.38567,3.71
5,133C,133,C,2,3,1,15,F,42,0,0,37.38567,3.71
5,133C,133,C,2,4,1,15,T,31,0,N,37.38567,3.71
5,133C,133,C,2,5,1,15,L,41,0,0,37.38567,3.71
5,133C,133,C,2,6,1,15,L,41,0,0,37.38567,3.71
5,134C,134,C,2,1,1,3,F,76,0,0,37.38567,3.71
5,134C,134,C,2,2,1,3,F,56,0,0,37.38567,3.71
5,134C,134,C,2,3,1,3,F,54,0,0,37.38567,3.71
5,135D,135,D,2,1,1,1,F,2,1,R,56.63274,5.62
5,135D,135,D,2,2,2,1,R,63,0,0,56.63274,5.62
5,135D,135,D,2,3,2,1,9,31,0,N,56.63274,5.62
5,136F,136,F,2,1,1,14,F,2,3,B,346.6488,34.4
5,137G,137,G,2,1,1,12,F,2,1,L,967.392,96
5,137G,137,G,2,2,1,12,R,2,1,L,967.392,96
5,138E,138,E,2,1,1,1,F,2,2,L,272.079,27
5,139C,139,C,2,1,1,3,F,50,0,0,37.38567,3.71
5,139C,139,C,2,2,1,3,F,42,0,0,37.38567,3.71
5,139C,139,C,2,3,1,3,T,42,0,0,37.38567,3.71
5,140D,140,D,2,1,1,13,F,2,1,L,94.5766758,9.3854
5,141E,141,E,2,1,1,1,F,2,1,L,454.37193,45.09
