PSU,CASENO,RATWGT,CASEID,STRATIF,VERSION,VEHNO,PASINTEG,OPENLF,OPENRF,OPENLR,OPENRR,OPENTG,FAILLF,FAILRF,FAILLR,FAILRR,FAILTG,GLIMPWS,GLIMPLF,GLIMPRF,GLIMPLR,GLIMPRR,GLIMPBL,GLIMPRUF,GLIMPOTH,GLOCCWS,GLOCCLF,GLOCCRF,GLOCCLR,GLOCCRR,GLOCCBL,GLOCCRUF,GLOCCOTH,GLTYPWS,GLTYPLF,GLTYPRF,GLTYPLR,GLTYPRR,GLTYPBL,GLTYPRUF,GLTYPOTH,GLPREWS,GLPRELF,GLPRERF,GLPRELR,GLPRERR,GLPREBL,GLPRERUF,GLPREOTH,INLOC1,INCOMP1,INMAG1,CDRIR1,INLOC2,INCOMP2,INMAG2,CDRIR2,INLOC3,INCOMP3,INMAG3,CDRIR3,INLOC4,INCOMP4,INMAG4,CDRIR4,INLOC5,INCOMP5,INMAG5,CDRIR5,INLOC6,INCOMP6,INMAG6,CDRIR6,INLOC7,INCOMP7,INMAG7,CDRIR7,INLOC8,INCOMP8,INMAG8,CDRIR8,INLOC9,INCOMP9,INMAG9,CDRIR9,INLOC10,INCOMP10,INMAG10,CDRIR10,COLUMTYP,RIMDEF,RDEFLOC,ODOMETER,PANELDAM,BOLSTDEF,GLOVOPEN,PSUSTRAT
2,74,579.90193536,74E,E,5,2,0,1,3,0,3,0,0,0,0,0,0,2,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,13,17,3,3,13,10,3,3,13,4,2,3,13,7,2,3,13,6,2,3,98,10,1,3,98,17,1,3,,,,,,,,,,,,,1,0,0,135,0,8,8,3
2,75,33.216248929,75D,D,5,1,13,1,2,0,0,1,0,2,0,0,0,2,0,6,0,0,0,8,8,2,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,2,0,0,0,0,0,13,4,3,2,13,14,3,2,11,14,3,2,12,14,2,2,11,12,2,1,13,5,2,2,12,3,2,2,12,12,2,1,13,6,1,2,13,13,1,1,1,0,0,33,1,8,1,3
2,76,156.56339947,76F,F,5,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,35,0,8,0,3
2,78,572.45632808,78H,H,5,1,0,1,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12,12,3,1,11,12,2,1,13,12,2,1,21,12,2,1,22,12,2,1,11,13,2,1,12,15,2,1,12,14,2,1,23,12,1,1,11,14,1,1,1,0,0,141,0,8,0,3
2,79,35.099610243,79D,D,5,1,11,3,1,3,3,0,0,0,0,0,0,2,6,6,6,6,6,8,6,0,0,0,0,0,0,0,0,1,2,2,2,2,2,0,2,1,2,2,2,2,1,0,1,21,20,6,3,21,10,5,3,21,16,5,1,21,8,4,3,11,12,3,1,12,12,3,1,21,12,3,1,22,12,3,1,21,18,3,1,23,12,2,1,2,0,0,12,0,8,0,3
2,80,35.099610243,80D,D,5,1,2,1,3,0,0,1,0,0,0,0,0,2,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,13,5,3,2,13,10,2,2,13,4,2,2,13,6,2,2,12,12,2,1,22,20,2,2,11,12,1,1,13,12,1,1,13,19,1,2,12,3,1,2,1,0,0,100,1,8,1,3
2,83,33.216248929,83K,K,5,1,U,1,U,0,0,0,0,0,0,0,0,2,0,0,0,0,0,8,8,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,8,100,1,8,1,3
2,84,82.238995003,84C,C,5,1,6,1,1,1,1,0,0,0,0,0,0,2,0,0,6,0,0,8,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,1,0,0,2,0,0,0,0,21,19,4,2,23,19,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,5,35,0,8,0,3
2,85,389.95878074,85E,E,5,1,98,3,3,3,3,0,0,0,0,0,0,2,0,0,6,0,6,8,0,0,6,0,0,0,0,0,0,1,2,0,2,0,2,0,0,1,2,0,2,0,1,0,0,21,31,6,2,22,31,5,2,22,18,4,1,21,17,4,3,21,18,4,1,23,18,4,1,23,31,4,2,21,12,4,1,21,13,4,3,23,8,4,1,1,0,0,16,1,0,0,3
2,87,67.102016504,87E,E,5,1,13,1,2,1,3,0,0,5,0,0,0,2,0,6,0,0,0,8,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,2,0,0,0,0,0,13,4,4,2,11,3,3,2,13,6,3,2,13,10,3,3,13,16,3,3,13,5,2,2,13,14,2,2,13,7,1,2,13,26,1,3,12,14,1,2,2,0,0,1,1,8,1,3
2,88,74.508046501,88F,F,5,1,6,3,1,3,1,0,0,0,0,0,0,0,6,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,21,17,3,3,11,17,2,3,21,10,2,3,11,10,1,3,11,7,1,3,11,16,1,3,21,16,1,3,,,,,,,,,,,,,2,0,0,43,0,0,0,3
2,88,74.508046501,88F,F,5,2,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,81,0,8,0,3
2,89,134.16410512,89G,G,5,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,17,0,0,0,3
2,91,33.216248929,91D,D,5,1,98,U,3,0,0,0,0,0,0,0,0,U,6,0,8,8,6,U,0,U,U,0,0,0,U,U,0,1,2,0,0,0,2,U,0,1,U,0,0,0,1,U,0,11,27,5,3,13,1,5,3,11,17,5,3,11,5,4,3,11,2,4,3,12,3,3,1,13,26,3,3,13,24,3,3,13,4,3,2,13,10,1,3,1,0,0,U,1,8,U,3
2,92,167.30822891,92F,F,5,1,0,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,33,1,8,1,3
2,92,167.30822891,92F,F,5,2,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,133,0,8,0,3
2,93,301.2662372,93G,G,5,1,6,U,1,U,1,0,0,0,0,0,0,0,0,0,6,0,0,8,U,0,U,0,0,0,0,0,0,0,2,0,2,0,0,0,2,0,2,0,2,0,0,0,1,U,U,U,U,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,47,0,0,0,3
2,95,119.42689289,95E,E,5,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,40,0,8,0,3
2,96,143.96415074,96F,F,5,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,8,44,1,8,0,3
2,97,259.23134964,97G,G,5,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,28,0,8,0,3
2,100,49.64037115,100C,C,5,1,6,1,3,1,1,0,0,0,0,0,0,2,0,6,0,0,0,8,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,2,0,0,0,0,0,13,17,3,3,13,10,2,3,13,24,2,1,13,7,2,3,12,3,1,1,13,4,1,3,13,6,1,3,,,,,,,,,,,,,1,0,0,29,1,0,1,3
2,102,89.092244587,102J,J,5,1,98,1,3,0,0,0,0,0,0,0,0,U,0,0,U,U,U,8,8,0,0,0,0,0,0,0,0,1,0,0,U,U,U,0,0,1,0,0,U,U,U,0,0,U,U,U,U,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,47,0,8,1,3
2,103,340.0916123,103G,G,5,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,27,0,0,0,3
2,104,690.58140112,104H,H,5,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,82,0,8,0,3
2,105,176.57293445,105E,E,5,2,98,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,21,20,4,2,21,19,3,2,23,24,3,2,22,20,3,2,23,8,3,2,23,26,3,2,22,26,2,2,22,24,2,2,23,20,2,2,21,24,1,2,1,0,0,62,0,8,0,3
2,105,176.57293445,105E,E,5,3,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,74,0,8,0,3
2,106,383.27414371,106G,G,5,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,55,0,8,0,3
2,106,383.27414371,106G,G,5,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,32,0,8,0,3
2,107,778.26675404,107H,H,5,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,97,0,8,8,3
2,108,67.428985326,108K,K,5,1,6,3,3,0,0,0,0,0,0,0,0,2,0,6,0,0,0,8,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,2,0,0,0,0,0,13,4,2,2,12,14,2,2,13,14,2,2,13,6,2,2,13,15,1,2,13,10,1,3,,,,,,,,,,,,,,,,,1,1,8,83,0,8,0,3
2,108,67.428985326,108K,K,5,2,0,1,1,0,0,0,0,0,0,0,0,2,0,0,8,8,0,8,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,3,U,8,U,3
2,109,125.93276456,109D,D,5,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,50,1,8,0,3
2,109,125.93276456,109D,D,5,2,98,1,3,3,3,3,0,0,0,0,0,0,0,0,0,0,6,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,2,0,1,98,26,2,1,98,26,2,1,98,26,2,2,23,8,1,2,98,9,1,2,98,26,1,1,,,,,,,,,,,,,,,,,2,0,0,77,0,8,0,3
2,110,679.49752984,110E,E,5,1,11,1,1,1,1,3,0,0,0,0,0,2,0,0,0,0,6,8,6,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,2,1,0,0,0,0,1,0,1,98,9,3,3,98,25,2,3,98,16,2,3,21,19,2,2,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,14,0,8,0,3
2,111,108.07975913,111B,B,5,1,11,1,U,1,3,1,0,0,0,0,0,2,6,6,6,6,6,8,6,U,U,U,0,0,0,0,0,1,2,2,2,2,2,0,2,1,2,2,2,2,2,0,1,12,14,5,1,13,14,5,1,11,12,4,1,12,12,4,1,11,7,3,3,12,15,3,1,13,12,3,1,11,6,3,3,11,13,3,3,11,15,3,1,2,0,0,54,0,8,0,3
2,112,44.551961778,112B,B,5,1,98,2,3,0,0,0,5,0,0,0,0,2,6,6,6,0,6,8,8,0,0,0,0,0,0,0,0,1,2,2,2,0,2,0,0,1,2,2,1,0,1,0,0,U,U,U,U,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8,9,93,U,8,1,3
2,113,92.009009533,113K,K,5,1,98,3,1,0,0,2,0,0,0,0,2,2,6,0,6,0,6,8,8,U,U,0,0,0,0,0,0,1,2,0,2,0,2,0,0,1,2,0,1,0,1,0,0,22,12,4,1,21,12,4,1,22,18,4,1,21,18,4,1,21,8,3,3,23,12,3,1,11,7,3,3,23,18,3,1,11,6,3,3,12,12,2,1,1,U,U,116,1,8,0,3
2,115,96.692662512,115F,F,5,1,6,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,U,0,8,0,3
2,116,96.692662512,116F,F,5,1,0,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,54,0,8,0,3
2,119,67.428985326,119D,D,5,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,U,U,0,0,3
2,119,67.428985326,119D,D,5,2,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,6,110,1,8,1,3
2,120,142.79388614,120F,F,5,1,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,8,8,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,71,0,8,0,3
2,120,142.79388614,120F,F,5,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,8,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,115,0,8,0,3
2,122,522.10966298,122H,H,5,1,0,1,3,U,1,1,0,0,0,0,0,2,0,0,0,0,0,8,0,0,0,1,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,2,0,0,0,0,0,13,17,3,3,13,27,2,3,13,10,2,3,13,4,1,3,,,,,,,,,,,,,,,,,,,,,,,,,1,U,U,144,1,8,1,3
2,123,77.289425859,123C,C,5,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,48,0,8,0,3
2,124,38.073608798,124C,C,5,1,0,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,111,0,8,0,3
2,124,38.073608798,124C,C,5,2,0,1,3,1,1,0,0,0,0,0,0,2,0,0,0,0,0,8,8,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,U,1,8,0,3
2,125,202.79362092,125E,E,5,1,6,1,1,0,0,0,0,0,0,0,0,0,6,0,8,8,0,8,8,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,13,5,1,2,13,17,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,15,1,8,0,3
2,126,440.18949818,126G,G,5,2,98,1,3,1,3,0,0,0,0,0,0,0,0,0,0,0,6,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,1,0,1,23,8,1,3,23,16,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,32,0,8,0,3
2,127,77.726022494,127K,K,5,1,0,1,1,1,1,1,0,0,0,0,0,2,0,0,0,0,0,8,0,2,0,1,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,3,0,0,0,0,0,13,27,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,78,1,8,1,3
2,128,213.25441427,128E,E,5,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,106,0,8,8,3
2,129,462.89598843,129G,G,5,2,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,97,0,8,0,3
2,132,133.89337552,132E,E,5,2,0,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,5,42,1,8,0,3
2,134,590.15139029,134H,H,5,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,111,0,8,0,3
2,135,102.53489221,135E,E,5,1,6,3,3,0,0,0,0,0,0,0,0,2,0,6,0,0,0,8,8,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,2,0,0,0,0,0,13,5,3,2,13,4,3,2,13,14,3,2,11,14,2,2,13,6,2,2,12,3,2,2,13,27,2,3,12,14,2,2,11,2,1,2,12,12,1,1,2,1,6,17,1,0,1,3
2,135,102.53489221,135E,E,5,2,98,1,3,1,3,0,0,0,0,0,0,2,0,6,0,0,0,8,0,3,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,2,0,0,0,0,0,13,4,3,2,13,5,3,2,11,14,3,2,13,14,3,2,13,17,2,2,12,3,2,2,13,27,2,3,13,10,1,3,,,,,,,,,1,2,9,76,1,8,1,3
2,136,123.60154669,136F,F,5,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,112,0,8,0,3
2,137,123.60154669,137F,F,5,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,7,115,1,8,1,3
2,138,123.60154669,138F,F,5,2,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,93,0,8,0,3
2,140,67.102016504,140E,E,5,1,98,3,3,0,0,3,0,0,0,0,0,U,6,6,6,6,6,8,8,U,U,U,0,0,0,0,0,1,2,2,2,2,2,0,0,1,2,2,1,1,1,0,0,11,16,4,3,12,15,4,1,12,12,4,1,11,6,4,3,21,7,4,3,11,13,4,3,21,13,4,3,11,12,4,1,11,15,4,1,98,8,3,1,2,U,U,U,U,8,0,3
2,141,101.38169088,141G,G,5,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,8,18,1,8,0,3
2,142,205.86308983,142H,H,5,1,98,1,1,0,0,3,0,0,0,0,0,0,0,0,6,0,6,8,8,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1,0,1,0,0,U,U,U,U,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,129,0,8,0,3
2,143,71.747097687,143K,K,5,1,6,3,1,0,0,0,0,0,0,0,0,2,6,0,6,0,0,8,8,0,0,0,0,0,0,0,0,1,2,0,2,0,0,0,0,1,2,0,1,0,0,0,0,11,5,4,2,11,14,3,2,12,3,3,2,11,2,3,2,11,1,3,1,12,14,3,2,21,19,2,2,11,27,1,3,13,4,1,2,13,5,1,2,1,4,5,110,1,8,1,3
2,144,38.073608798,144C,C,5,1,11,1,3,0,0,0,0,0,0,0,0,2,6,6,0,0,4,0,0,1,0,0,0,0,1,0,0,1,2,2,0,0,2,0,0,1,2,2,0,0,2,0,0,11,1,2,2,13,12,2,1,13,13,1,1,11,13,1,1,,,,,,,,,,,,,,,,,,,,,,,,,1,3,6,65,0,8,0,3
2,145,221.64451452,145F,F,5,1,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,U,1,8,1,3
2,147,48.264625259,147B,B,5,1,11,1,3,3,1,0,0,0,0,0,0,2,6,6,0,0,6,0,0,2,0,U,0,0,0,0,0,1,2,2,0,0,2,0,0,1,2,2,0,0,1,0,0,13,6,2,1,13,12,1,1,13,13,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,110,1,8,0,3
2,149,99.339260916,149F,F,5,1,0,3,3,0,0,0,0,0,0,0,0,2,0,0,8,8,0,8,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,13,17,3,2,13,4,2,2,13,26,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,100,1,8,0,3
2,150,99.339260916,150F,F,5,1,0,1,3,3,3,0,0,0,0,0,0,2,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,13,27,3,3,13,4,2,2,13,14,2,2,13,10,2,3,13,17,2,1,13,6,2,2,13,5,1,2,23,13,1,1,,,,,,,,,1,0,0,111,1,8,1,3
2,151,138.32887659,151F,F,5,1,6,1,1,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,13,19,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,8,95,0,8,0,3
2,152,249.08410314,152G,G,5,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,57,0,8,0,3
2,154,33.216248929,154K,K,5,2,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,164,0,8,0,3
2,155,121.0847285,155E,E,5,1,0,1,1,1,1,1,0,0,0,0,0,2,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,15,1,0,0,3
2,158,33.216248929,158D,D,5,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11,19,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,9,116,1,8,1,3
2,159,65.333172034,159F,F,5,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,8,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,92,0,8,0,3
2,160,238.88333985,160H,H,5,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,109,0,8,0,3
2,161,38.073608798,161J,J,5,1,0,1,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,8,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,5,38,1,1,0,3
2,162,92.009009533,162D,D,5,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,8,8,0,8,8,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,21,19,3,2,13,17,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,5,65,0,8,8,3
